Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Năm,Liquidity_Score,Leverage_Score,Efficiency_Score,Size_Score,Profitability_Score
IMP,IMEXPHARM,HOSE,Dược phẩm và Y tế,2021,0.6169672528990872,-0.3251912324294536,-0.19448951730619013,0.43598806742795393,0.2872817193234112
IMP,IMEXPHARM,HOSE,Dược phẩm và Y tế,2022,0.7893156104477986,-0.5631192483712439,0.046068849397960424,0.5465877456101477,0.24942761084039045
IMP,IMEXPHARM,HOSE,Dược phẩm và Y tế,2023,0.1172270328392732,-0.3387562275131973,0.05434941821102701,0.48524242449145966,0.7275800864714124
IMP,IMEXPHARM,HOSE,Dược phẩm và Y tế,2024,0.5787992686258243,-0.42492248768386376,0.21616704276802015,0.6217108605933017,1.1362969152839173
ITA,Đầu tư CN Tân Tạo,HOSE,Tài chính,2020,-0.11788927139446832,-0.42429983311331015,,0.2575003664512115,-0.5555347390341232
ITA,Đầu tư CN Tân Tạo,HOSE,Tài chính,2021,-0.21766801723209547,-0.5866221798948019,-0.31863040970546247,0.23122227291304245,-0.19036441658982164
ITA,Đầu tư CN Tân Tạo,HOSE,Tài chính,2022,-0.04846512215397136,-0.48082329473262103,-0.6946485354096155,,-0.5068271628436124
ITC,Đầu tư kinh doanh Nhà,HOSE,Tài chính,2020,-0.5544821489548534,-0.08020441161599712,,-0.044908934546599784,-0.3913907251768031
ITC,Đầu tư kinh doanh Nhà,HOSE,Tài chính,2021,-0.6419302784106223,-0.25902948951778143,-0.16710998198027407,-0.2594083711506827,-0.1474909690850872
ITC,Đầu tư kinh doanh Nhà,HOSE,Tài chính,2022,-0.4884463509642711,-0.20564562265544156,-0.10921756388363879,-0.21924058574590294,0.19603213487532387
ITC,Đầu tư kinh doanh Nhà,HOSE,Tài chính,2023,-0.23151561458403433,-0.2668359120510456,-0.22947989658297396,-0.2504134090061707,-0.15215669786259295
ITC,Đầu tư kinh doanh Nhà,HOSE,Tài chính,2024,-0.19862883785739904,-0.4166265190878683,-0.10794683745943626,-0.2837142472741671,-0.04493068920963186
ITD,Công nghệ Tiên Phong,HOSE,Công nghệ Thông tin,2020,0.11042502620058285,-0.629156387576351,,-1.0505374247531505,1.0206529632346169
ITD,Công nghệ Tiên Phong,HOSE,Công nghệ Thông tin,2021,0.18283530544477541,-0.5044543704775521,0.019210063170174457,-1.089502002917981,-0.14380616725973291
ITD,Công nghệ Tiên Phong,HOSE,Công nghệ Thông tin,2022,-0.1871883479547388,-0.08598925936729335,0.6232765786320548,-0.7863773527754585,-0.4301061574648335
ITD,Công nghệ Tiên Phong,HOSE,Công nghệ Thông tin,2023,-0.363235811867253,0.14411845291048062,0.05101207389775618,-0.7392100779494033,-1.6609127320337802
ITD,Công nghệ Tiên Phong,HOSE,Công nghệ Thông tin,2024,-0.4529743261009098,-0.12104532818913857,0.03922560637187128,-1.0349426118503504,-0.41961248695800474
JVC,Đầu tư và Phát triển Y tế Việt Nhật,HOSE,Dược phẩm và Y tế,2020,-0.2846367473452953,-0.3034710269372657,,-1.0631405639566132,-2.472472981115414
JVC,Đầu tư và Phát triển Y tế Việt Nhật,HOSE,Dược phẩm và Y tế,2021,-0.5953280059173942,-0.2899597504962019,-0.27813317046130476,-1.2005599998872247,-1.8231186626594351
JVC,Đầu tư và Phát triển Y tế Việt Nhật,HOSE,Dược phẩm và Y tế,2022,-0.10702723535273284,-0.4773684552434472,-0.12339706766258166,-1.3419514959581984,-1.468527515335463
JVC,Đầu tư và Phát triển Y tế Việt Nhật,HOSE,Dược phẩm và Y tế,2023,0.6055283443040421,-0.224380512854017,-0.08025838010449787,-1.3651813630446519,-0.019109772244191622
JVC,Đầu tư và Phát triển Y tế Việt Nhật,HOSE,Dược phẩm và Y tế,2024,-0.7727448617854021,-0.08469199667733608,-0.3374436940005786,-1.1604563837039754,-0.05534730621811606
KBC,TCT Đô thị Kinh Bắc,HOSE,Tài chính,2020,0.0374096268053924,-0.08144499716600806,,0.8086995067838205,-0.6931427007443238
KBC,TCT Đô thị Kinh Bắc,HOSE,Tài chính,2021,0.42866159008108645,-0.3207229676996095,-0.21890774879143945,0.9685150467454524,0.04590752898086061
KBC,TCT Đô thị Kinh Bắc,HOSE,Tài chính,2022,-0.1369091289523177,-0.18304656945705353,-0.41830289244494245,0.5761571368153683,0.6560125419585608
KBC,TCT Đô thị Kinh Bắc,HOSE,Tài chính,2023,-0.11652006720727627,-0.3635549448968017,-0.18152789154525503,1.062058180441146,0.5480663730674227
KBC,TCT Đô thị Kinh Bắc,HOSE,Tài chính,2024,0.09394761921162119,0.8736713235089705,-0.26909717555267054,0.9104549173017178,-0.024758919189369594
KDC,Tập đoàn KIDO,HOSE,Hàng Tiêu dùng,2020,-0.1933565299778648,-0.16972135225629614,,1.0854115245757356,-0.4432260509380015
KDC,Tập đoàn KIDO,HOSE,Hàng Tiêu dùng,2021,-0.2562658959767236,-0.1073821141212911,-0.5610197085512142,1.1807153186655879,-0.15287743122427977
KDC,Tập đoàn KIDO,HOSE,Hàng Tiêu dùng,2022,-0.2773999554633189,0.3587180849515901,-0.09631835906453504,1.1501140391411238,-0.16672295530505676
KDC,Tập đoàn KIDO,HOSE,Hàng Tiêu dùng,2023,-0.010827268118602832,-0.04440119200139758,-0.24557604198681265,0.9709869132071476,-0.2687505892325441
KDC,Tập đoàn KIDO,HOSE,Hàng Tiêu dùng,2024,-0.22177815528553144,0.11483340185840778,-0.486495165803995,0.9226509926438577,-0.3220467681653634
KDH,Nhà Khang Điền,HOSE,Tài chính,2020,0.18433789935347175,-0.27218038732905253,,0.8311558633572478,0.49258269874352417
KDH,Nhà Khang Điền,HOSE,Tài chính,2021,0.9724537949631428,-0.5183240895253352,-0.012801756306171114,0.6537404535610836,0.28965193311048326
KDH,Nhà Khang Điền,HOSE,Tài chính,2022,0.6025737494303469,-0.22681426393089485,-0.19237360891483857,0.71478237116736,0.3955072419568882
KDH,Nhà Khang Điền,HOSE,Tài chính,2023,-0.04560923801048108,-0.3412354413150631,-0.2714889035071705,0.729605916765836,-0.035477006688910274
KDH,Nhà Khang Điền,HOSE,Tài chính,2024,0.1043347206907652,-0.35029305671082556,-0.14193630562735146,0.8283757612368664,0.07628804889901296
KHG,Tập đoàn Khải Hoàn Land,HOSE,Tài chính,2020,0.2523705174106717,-0.3932876941224201,,-0.5905298855218415,-0.10564979026998683
KHG,Tập đoàn Khải Hoàn Land,HOSE,Tài chính,2021,0.1910429884033391,-0.5313767956611483,1.8235353567867376,0.059569412637498785,0.1514991052303938
KHG,Tập đoàn Khải Hoàn Land,HOSE,Tài chính,2022,-0.3739921407667952,-0.3878356636181886,1.997068318749505,0.11490881818732379,0.43839103495948534
KHG,Tập đoàn Khải Hoàn Land,HOSE,Tài chính,2023,-0.18040534359792168,-0.5187042167499578,0.6573348677016263,-0.22400135305090935,-0.43597878216763714
KHG,Tập đoàn Khải Hoàn Land,HOSE,Tài chính,2024,-0.11761613796698182,-0.5473738629430828,0.12575783401667462,-0.27915502473197457,-0.04262499900716371
KHP,Điện lực Khánh Hòa,HOSE,Tiện ích Cộng đồng,2020,-0.31019601750179016,0.5217182486675895,,0.3536846165933009,-0.48445725572683496
KHP,Điện lực Khánh Hòa,HOSE,Tiện ích Cộng đồng,2021,-0.4093941394196626,0.3598303590727613,1.0519659551816318,0.32058568838706103,-0.8142077363020631
KHP,Điện lực Khánh Hòa,HOSE,Tiện ích Cộng đồng,2022,-0.26791746273548145,0.34497089349295584,0.43547011288001114,0.2930608285438258,-0.8040264724139679
KHP,Điện lực Khánh Hòa,HOSE,Tiện ích Cộng đồng,2023,-0.6033040724557277,0.5959231152333901,0.38572705203456187,0.3749215112592643,-0.6708895224874377
KHP,Điện lực Khánh Hòa,HOSE,Tiện ích Cộng đồng,2024,-0.46759300491253414,0.10906310079128463,0.4524278837236286,0.4156851709744366,-0.34930714226775744
KMR,MIRAE,HOSE,Hàng Tiêu dùng,2020,-0.554347413919898,-0.050033148624377285,,-0.8903637650850731,-0.7977920309311228
KMR,MIRAE,HOSE,Hàng Tiêu dùng,2021,-0.33213104796960535,-0.26928272567731626,-0.44556020492348647,-0.8800649074503681,-0.6009342194907804
KMR,MIRAE,HOSE,Hàng Tiêu dùng,2022,-0.30534163472811526,-0.26961989622288296,-0.1130669275708598,-0.9496365424036135,-0.2429148163702032
KMR,MIRAE,HOSE,Hàng Tiêu dùng,2023,-0.21625033701249388,-0.02894477341569736,-0.363453426201399,-1.0198166152211376,-0.25810936788519495
KMR,MIRAE,HOSE,Hàng Tiêu dùng,2024,-0.16259674711651795,-0.0601314941593645,-0.5215609525814657,-1.0804826008707806,-0.28645775710205973
KOS,Công ty KOSY,HOSE,Tài chính,2020,-0.16803986623199718,-0.2162184663553517,,-0.19506267389698395,-0.9611187940490931
KOS,Công ty KOSY,HOSE,Tài chính,2021,-0.2938777823722402,-0.9016134456138674,-0.0037154013954455237,-0.16652066763278073,-0.5316401036641228
KOS,Công ty KOSY,HOSE,Tài chính,2022,-0.3147615875878363,-0.3525560916073056,0.01197557890714989,-0.029204123430603815,-0.2609404404082609
KOS,Công ty KOSY,HOSE,Tài chính,2023,-0.21066090372181134,-0.24733584353127214,0.025036909717057437,0.028547762268864407,-0.42646350993264387
KOS,Công ty KOSY,HOSE,Tài chính,2024,-0.1691798613668832,-0.5244881732965234,0.18277723751557756,0.0075785161542610835,-0.0651708342190553
KPF,Đầu tư Tài sản KOJI,HOSE,Công nghiệp,2020,-0.6305305817320774,1.0049568033985212,,-0.9974412410974745,-0.10795004579467136
KPF,Đầu tư Tài sản KOJI,HOSE,Công nghiệp,2021,5.982114362235183,-0.3311586928208075,,-1.0619382096289878,0.0692631859946665
KPF,Đầu tư Tài sản KOJI,HOSE,Công nghiệp,2022,4.8020840229254285,-0.439342521797363,,-2.272650594073364,3.3698643069147383
KPF,Đầu tư Tài sản KOJI,HOSE,Công nghiệp,2023,2.5662959403237395,-0.46239719428695775,,-2.286799269131314,1.344889440332371
KPF,Đầu tư Tài sản KOJI,HOSE,Công nghiệp,2024,-0.1666706088950857,-0.5498344964010545,,-2.4242059307622807,
KSB,Khoáng sản Bình Dương,HOSE,Nguyên vật liệu,2020,-0.16731440219218663,0.21691093593852545,,0.2437904337920339,0.7866828845832178
KSB,Khoáng sản Bình Dương,HOSE,Nguyên vật liệu,2021,-0.22752043808652544,0.03958589961413311,-0.7181068779143063,0.05759241729254194,0.5484535034853222
KSB,Khoáng sản Bình Dương,HOSE,Nguyên vật liệu,2022,-0.25370537538247384,0.04453225944590823,-1.8524828687523023,-0.04484302872104465,0.27194984225428914
KSB,Khoáng sản Bình Dương,HOSE,Nguyên vật liệu,2023,-0.3278829501153043,-3.6399115724854747,-0.9730852858715652,-0.16731698934216876,0.21173907381143953
KSB,Khoáng sản Bình Dương,HOSE,Nguyên vật liệu,2024,-0.3121184653034687,-0.3553699495009989,-1.04593038839592,-0.1777123824867653,-0.31900066079390016
L10,LILAMA 10,HOSE,Công nghiệp,2020,-0.2698195544270302,0.6110539560341414,,-0.029524638458112068,-0.1899440014881788
L10,LILAMA 10,HOSE,Công nghiệp,2021,-0.130732111530709,1.2787782048079164,-0.06688879530341457,-0.06271647195807153,-0.46147227190352896
L10,LILAMA 10,HOSE,Công nghiệp,2022,-0.07764148728660163,0.6326744648188496,-0.06389347905247872,-0.21988988158979675,-0.2315048530233348
L10,LILAMA 10,HOSE,Công nghiệp,2023,-0.014582459196685457,1.0811352246316561,-0.03985311132383833,-0.12189241458409715,-0.2542964635709987
L10,LILAMA 10,HOSE,Công nghiệp,2024,-0.33696504619701345,1.0466793316792216,-0.1491670842994329,-0.12072098593205981,-0.1287334239436646
LAF,Chế biến Hàng XK Long An,HOSE,Hàng Tiêu dùng,2020,0.02721565960324551,-0.4299821130636262,,-1.512937098372191,0.36188034419052567
LAF,Chế biến Hàng XK Long An,HOSE,Hàng Tiêu dùng,2021,-0.14035077857620326,-0.45961348999970925,-0.07289712907901016,-1.4425387857005438,0.8324115713548728
LAF,Chế biến Hàng XK Long An,HOSE,Hàng Tiêu dùng,2022,-0.4606221444692677,0.12580399336040957,-0.20015476704469093,-1.3202288261841693,0.12523525149539225
LAF,Chế biến Hàng XK Long An,HOSE,Hàng Tiêu dùng,2023,-0.3969318347158848,-0.02101869234428859,0.2251556882951557,-1.4338308522364764,0.2959101814661036
LAF,Chế biến Hàng XK Long An,HOSE,Hàng Tiêu dùng,2024,-0.18196521446764466,-0.15380452496078206,0.15162165002910458,-1.3516966660684213,0.5383185631181484
LBM,Khoáng sản Lâm Đồng,HOSE,Công nghiệp,2020,0.27832821630625876,-0.47075873440872495,,-0.5637395194418209,0.5936274251469787
LBM,Khoáng sản Lâm Đồng,HOSE,Công nghiệp,2021,-0.11137549529903139,-0.4087841878791693,0.33556389793231634,-0.4744887462879132,0.7912163026834874
LBM,Khoáng sản Lâm Đồng,HOSE,Công nghiệp,2022,-0.10906036275055404,-0.3354445265333023,0.37065398300871555,-0.3363837044811841,0.6298322283828635
LBM,Khoáng sản Lâm Đồng,HOSE,Công nghiệp,2023,0.0032074899589268533,-0.3641881184178484,0.13856796096781013,-0.35434860681443975,0.9735576831883014
LBM,Khoáng sản Lâm Đồng,HOSE,Công nghiệp,2024,-0.34722364694837976,-0.4292592326071269,0.22623709987607057,-0.37001177072323066,0.268760653236785
LCG,LIZEN,HOSE,Công nghiệp,2020,-0.4813493838524899,0.3075304811630658,,0.9851498010972489,0.14540497367931945
LCG,LIZEN,HOSE,Công nghiệp,2021,-0.28252599885983315,0.12646281778243293,-0.362853481141845,0.6723877479313326,-0.28695486217276084
LCG,LIZEN,HOSE,Công nghiệp,2022,-0.39903352728594915,-0.06893802561176096,-0.388132617909559,0.3507273587050825,-0.11049440026528756
LCG,LIZEN,HOSE,Công nghiệp,2023,-0.3303155887441061,0.09649937818747406,-0.37074380032248616,0.6600727160513239,-0.39751607974371145
LCG,LIZEN,HOSE,Công nghiệp,2024,-0.5048215697649671,0.0014280870134451944,-0.35687812861302304,0.6532464731878047,-0.249794778571461
LDG,Đầu tư LDG,HOSE,Tài chính,2020,-0.29727579048575864,-0.28958015804726883,,0.1552701960363238,-1.094567260885218
LDG,Đầu tư LDG,HOSE,Tài chính,2021,-0.3660513489371877,-0.1942157490280821,-0.17645931924657862,-0.3106262682079568,-0.006348231412117526
LDG,Đầu tư LDG,HOSE,Tài chính,2022,-0.24983487078809705,-0.2430183328795566,-0.010643508925335068,-0.39267064617597947,-0.3133134111510992
LDG,Đầu tư LDG,HOSE,Tài chính,2023,-0.21635270526485953,-0.009521833623547506,-0.7877239890612093,,0.4935795834901751
LDG,Đầu tư LDG,HOSE,Tài chính,2024,-0.20960855777476106,0.4728905456028988,-2.5697662841206235,,-0.9591049098154644
LEC,BĐS Điện lực Miền Trung,HOSE,Tài chính,2020,-0.3709135130429942,0.06524097155298647,,-0.7516765716673612,-1.1316737556708312
LEC,BĐS Điện lực Miền Trung,HOSE,Tài chính,2021,-0.5232152444359514,-0.18517397681408737,0.3796064094430579,-0.8685732412089257,-0.5622135458883878
LEC,BĐS Điện lực Miền Trung,HOSE,Tài chính,2022,-0.4018381042997475,0.021524964014027925,-0.22167690884981922,-1.058231359043395,-0.4555468906788493
LEC,BĐS Điện lực Miền Trung,HOSE,Tài chính,2023,-0.21249006572170873,-0.09847695502943825,-0.3247122558965988,-1.154074033925694,-1.0955914134907487
LEC,BĐS Điện lực Miền Trung,HOSE,Tài chính,2024,-0.18577470040048719,-0.06047618582565183,-0.11451725723947623,-1.1853684378431844,-0.5466711883587958
LGC,Đầu tư Cầu đường CII,HOSE,Công nghiệp,2020,-0.5357577016914528,0.07557092392221125,,0.7318738902935392,0.01829977952372921
LGC,Đầu tư Cầu đường CII,HOSE,Công nghiệp,2021,-0.3133560527215479,0.19699754315794504,-0.4634525966581879,0.7310548344706504,-0.34768703993201333
LGC,Đầu tư Cầu đường CII,HOSE,Công nghiệp,2022,-0.5025605333697083,0.14638859331315385,-0.4421578091654725,0.7883379511474078,-0.07888994498104086
LGC,Đầu tư Cầu đường CII,HOSE,Công nghiệp,2023,-0.41663606201313685,0.9576785482041639,-0.5688140349940758,1.0849414529665176,1.2137536311698611
LGC,Đầu tư Cầu đường CII,HOSE,Công nghiệp,2024,-0.47565092654576,0.7646963759541893,-2.609218017032555,1.1446362184640384,0.036233634386730953
LGL,Long Giang Land,HOSE,Tài chính,2020,-0.38874419202766936,-0.04070691957583442,,-0.8533349502253635,-1.0697937452244208
LGL,Long Giang Land,HOSE,Tài chính,2021,-0.5650568035632374,-0.2308240114129101,-0.31631989367773217,-1.0827767775398152,-0.5360117689377372
LGL,Long Giang Land,HOSE,Tài chính,2022,-0.42688946389925286,-0.13231889764244772,-0.1931148521906361,-0.9297739243044065,-0.2540345839223058
LGL,Long Giang Land,HOSE,Tài chính,2023,-0.211360284907909,-0.29543533366519253,-0.2987872714698038,-1.0795193701265349,-0.27533866854401784
LGL,Long Giang Land,HOSE,Tài chính,2024,-0.21014337745302905,-0.22422074917391688,-0.169458519577652,-1.0792999571674906,-0.39136521958527787
LHG,KCN Long Hậu,HOSE,Tài chính,2020,0.03734754797071466,-0.1649774547895279,,-0.33969282833733894,0.5653154097854135
LHG,KCN Long Hậu,HOSE,Tài chính,2021,-0.15803440065832328,-0.3153277700778799,-0.004890871540647997,-0.3769279352175013,0.5796569885831865
LHG,KCN Long Hậu,HOSE,Tài chính,2022,-0.13158129813061467,-0.2038068064369807,-0.08199443450226014,-0.40803321845615476,0.638984818115275
LHG,KCN Long Hậu,HOSE,Tài chính,2023,-0.1288502181764785,-0.2715733085103441,-0.22172099920811145,-0.4290645904273852,0.4150059558359076
LHG,KCN Long Hậu,HOSE,Tài chính,2024,-0.10412514402468014,-0.27579700404384067,-0.10916036489726233,-0.45364554531208884,0.3184095250264829
LIX,Bột Giặt Lix,HOSE,Hàng Tiêu dùng,2020,-0.5592813004907904,-0.30309519673440455,,-0.21412492150738005,1.543390244657304
LIX,Bột Giặt Lix,HOSE,Hàng Tiêu dùng,2021,-0.21147787905096274,-0.3868910376481035,0.39700033756574166,-0.24756900625808825,0.8441388138958462
LIX,Bột Giặt Lix,HOSE,Hàng Tiêu dùng,2022,0.07840613949963017,-0.4059583836196079,0.7148175239994018,-0.2960497130848039,0.7686590758042183
LIX,Bột Giặt Lix,HOSE,Hàng Tiêu dùng,2023,0.07756751566792201,-0.02405227252254187,0.6110987085370061,-0.26997611824890916,0.6489121726679011
LIX,Bột Giặt Lix,HOSE,Hàng Tiêu dùng,2024,-0.0503774306133672,-0.16338192273561714,0.5382276575449013,-0.255253061689009,0.6140449386143122
LM8,LILAMA 18,HOSE,Công nghiệp,2020,-0.6083217913139101,0.8899808206685258,,0.16689127097841255,-0.35145283401013216
LM8,LILAMA 18,HOSE,Công nghiệp,2021,-0.35469699813711547,0.9393248639930079,0.006091953805262715,0.05043043239964509,-0.5045593266253877
LM8,LILAMA 18,HOSE,Công nghiệp,2022,-0.48485320818414596,0.06949084960209873,-0.06364728279352472,-0.032438064765952054,-0.27754256708528885
LM8,LILAMA 18,HOSE,Công nghiệp,2023,-0.4665697460656393,0.783776080693372,0.0683972969681842,-0.06041029526902242,-0.5150026220575588
LM8,LILAMA 18,HOSE,Công nghiệp,2024,-0.5653576298818248,0.808016160352347,0.11561092994495571,-0.07332009005993165,-0.2688474885070528
LPB,LienVietPostBank,HOSE,Ngân hàng,2020,,1.0067514370254285,,-0.3103505853784039,
LPB,LienVietPostBank,HOSE,Ngân hàng,2021,,0.959072245042413,,-0.3143150220054942,
LPB,LienVietPostBank,HOSE,Ngân hàng,2022,,0.5558021086506411,,-0.30027502301395326,
LPB,LPBank,HOSE,Ngân hàng,2023,,-0.03596045175719399,,-0.26780373460269136,
LPB,LPBank,HOSE,Ngân hàng,2024,,-0.3317457524576125,,-0.19241456978696794,
LSS,Mía đường Lam Sơn,HOSE,Hàng Tiêu dùng,2020,-0.6683710370868162,-0.2764648370315131,,-0.07591726455890177,-0.6769103904831786
LSS,Mía đường Lam Sơn,HOSE,Hàng Tiêu dùng,2021,-0.39370314720740657,-0.36828887603902793,-0.5139454383514972,-0.03325380159135008,-0.6981058364463166
LSS,Mía đường Lam Sơn,HOSE,Hàng Tiêu dùng,2022,-0.48729603823613,-0.2570645366992194,-0.43380852862116304,-0.17868330375971844,-0.2881508574461608
LSS,Mía đường Lam Sơn,HOSE,Hàng Tiêu dùng,2023,-0.3911623071289094,-0.01381635144800418,-0.170115163275438,-0.07534468816953421,-0.11196058611341923
LSS,Mía đường Lam Sơn,HOSE,Hàng Tiêu dùng,2024,-0.36718578674291824,0.03581199910168312,-0.31161744222832427,0.01488359163535876,-0.09328293407773523
MBB,MBBank,HOSE,Ngân hàng,2020,,-0.7815591561080586,,0.1863118394100027,
MBB,MBBank,HOSE,Ngân hàng,2021,,-0.7231234662423156,,0.2113152148695501,
MBB,MBBank,HOSE,Ngân hàng,2022,,-0.6843597110281476,,0.2336920390253419,
MBB,MBBank,HOSE,Ngân hàng,2023,,-0.8910304199625966,,0.33685188617510015,
MBB,MBBank,HOSE,Ngân hàng,2024,,-0.7861219633417456,,0.3482715259473905,
MCM,Giống bò sữa Mộc Châu,HOSE,Hàng Tiêu dùng,2023,1.0490728410685934,-0.04976896010028428,,0.0302182054142595,0.7485280024646634
MCM,Giống bò sữa Mộc Châu,HOSE,Hàng Tiêu dùng,2024,0.49723130532139465,-0.25372570613618656,0.08833976842473236,-0.011069381036565552,0.2341947446638212
MCP,In và Bao bì Mỹ Châu,HOSE,Công nghiệp,2020,-0.17541273404724686,-0.2678514015627331,,-0.5948686229444782,-0.010097041136750107
MCP,In và Bao bì Mỹ Châu,HOSE,Công nghiệp,2021,-0.19288867901901172,-0.2985063314972216,0.13641940891060836,-0.84673973539966,0.007597766213913619
MCP,In và Bao bì Mỹ Châu,HOSE,Công nghiệp,2022,-0.3110972413427069,-0.3114567082361922,0.2307583231927623,-0.8989924911917824,-0.1707787843454022
MCP,In và Bao bì Mỹ Châu,HOSE,Công nghiệp,2023,-0.18633577318443426,-0.3617528359219598,0.39095168272452474,-0.8725003942242094,-0.1617670646081181
MCP,In và Bao bì Mỹ Châu,HOSE,Công nghiệp,2024,0.6372805282482108,-0.4988408652793039,0.21740836677691913,-0.8845888003633786,0.1648093022044411
MDG,Xây dựng Miền Đông,HOSE,Công nghiệp,2020,-0.3929579434668769,-0.015565526075178724,,-0.9130881691324748,-0.1850011507125677
MDG,Xây dựng Miền Đông,HOSE,Công nghiệp,2021,-0.2774223757448113,0.07875931265444457,-0.256436963003022,-1.0349438880125672,-0.13869908613306817
MDG,Xây dựng Miền Đông,HOSE,Công nghiệp,2022,-0.36016039088689794,0.044208327848948924,-0.11755840713883135,-0.9305566022721692,0.01345590066981453
MDG,Xây dựng Miền Đông,HOSE,Công nghiệp,2023,-0.4142487332636204,0.2720568353110723,-0.14156834341423055,-1.0163761516736973,-2.350559217969326
MDG,Xây dựng Miền Đông,HOSE,Công nghiệp,2024,-0.49348122979778086,0.16669781676629497,-0.2185998695021138,-1.0761154271277196,-0.3367244827841476
MHC,CTCP MHC,HOSE,Công nghiệp,2020,2.249198170540191,-0.3276633615625013,,-1.3308058079711824,-0.4197964866088412
MHC,CTCP MHC,HOSE,Công nghiệp,2021,0.17685680606625628,-0.1150549396602322,-2.8891786113619293,-1.1914414485366316,-0.1726274609237097
MHC,CTCP MHC,HOSE,Công nghiệp,2022,-0.08730646882230204,-0.09497527413040655,,-1.1857210680822323,-0.6318074745347156
MHC,CTCP MHC,HOSE,Công nghiệp,2023,2.4640005244941476,-0.35024702582055156,-1.327748023322767,-0.9906579819496977,0.0003061579802610126
MHC,CTCP MHC,HOSE,Công nghiệp,2024,-0.062400811077765204,-0.33438415555841094,,-1.4521187089986487,-0.3568868454578596
MIG,Bảo hiểm Quân đội,HOSE,Tài chính,2020,-0.4711733919078085,0.37433347144863144,,0.3151081037497707,-0.24484103892871434
MIG,Bảo hiểm Quân đội,HOSE,Tài chính,2021,-0.6041258566230246,0.392719046904883,0.09450016471605928,0.2728807308247032,-0.14207778779888486
MIG,Bảo hiểm Quân đội,HOSE,Tài chính,2022,-0.48354536117969565,0.735665651463651,0.3048465805133577,0.45858850222865893,0.09948930718145625
MIG,Bảo hiểm Quân đội,HOSE,Tài chính,2023,-0.23590193246378702,0.556983831057416,0.4459114510090983,0.4953938328734233,0.2689324359140148
MIG,Bảo hiểm Quân đội,HOSE,Tài chính,2024,-0.19555950910688927,0.7220091245255531,0.4144311320855726,0.4775297032803125,0.12166791026245534
MSB,MSB Bank,HOSE,Ngân hàng,2020,,-0.4189134198458122,,-0.5300500350161862,
MSB,MSB Bank,HOSE,Ngân hàng,2021,,-0.7336316301418278,,-0.5628046534091921,
MSB,MSB Bank,HOSE,Ngân hàng,2022,,-0.7499027181234218,,-0.5890516454680201,
MSB,MSB Bank,HOSE,Ngân hàng,2023,,-0.7905340317053622,,-0.5090123640328184,
MSB,MSB Bank,HOSE,Ngân hàng,2024,,-0.729677697512723,,-0.505703759457346,
MSH,May Sông Hồng,HOSE,Hàng Tiêu dùng,2020,-0.2957910030467774,-0.1800122756947427,,0.23323386216460978,0.25058243331020863
MSH,May Sông Hồng,HOSE,Hàng Tiêu dùng,2021,-0.18850083500758416,-0.07151062165872371,-0.030677871061520555,0.3433832998969969,1.1198564584666597
MSH,May Sông Hồng,HOSE,Hàng Tiêu dùng,2022,-0.031327533995763865,-0.16306041765038545,0.7373130673655834,0.3133968912714302,0.38143246397177505
MSH,May Sông Hồng,HOSE,Hàng Tiêu dùng,2023,-0.08213961809749931,0.008365970011234194,0.09850366288948888,0.26488843569622406,0.18448403217519257
MSH,May Sông Hồng,HOSE,Hàng Tiêu dùng,2024,-0.13044550455835738,0.07514552668047504,-0.09697400834901176,0.37741199172279094,0.42540126232222714
MSN,Tập đoàn Masan,HOSE,Hàng Tiêu dùng,2020,-0.5804844437855571,2.0379462944685836,,2.7184012309922263,-0.5323493387980556
MSN,Tập đoàn Masan,HOSE,Hàng Tiêu dùng,2021,-0.15657032912764104,0.38917488783508486,-0.4582863124165988,2.7679056627697856,0.6379059321360705
MSN,Tập đoàn Masan,HOSE,Hàng Tiêu dùng,2022,-0.38445747043509515,1.177362071405265,-0.6630451495137213,2.661539954236165,-0.007627575154682219
MSN,Tập đoàn Masan,HOSE,Hàng Tiêu dùng,2023,-0.3961871973318248,0.11094164496377279,-0.6386430257534401,2.6698556498329378,-0.23150443237218632
MSN,Tập đoàn Masan,HOSE,Hàng Tiêu dùng,2024,-0.29538832284189925,3.1224925782112347,-0.5878242593269383,2.5738934821531014,-0.04493401011577286
MWG,Thế giới di động,HOSE,Dịch vụ Tiêu dùng,2020,-0.45188473714351246,0.12686057083720306,,2.097493559715736,0.44662982533392404
MWG,Thế giới di động,HOSE,Dịch vụ Tiêu dùng,2021,-0.503156311054393,-0.20241181657673565,0.26208549446170093,2.1104659528316576,0.2795746033884206
MWG,Thế giới di động,HOSE,Dịch vụ Tiêu dùng,2022,-0.4533300736803418,0.10100734509945014,0.21758774613142456,2.001140546613715,-0.06048824868749547
MWG,Thế giới di động,HOSE,Dịch vụ Tiêu dùng,2023,-0.40567711038358284,0.5634124803746465,0.10636529514182377,1.9070522805982846,-0.5916469797874333
MWG,Thế giới di động,HOSE,Dịch vụ Tiêu dùng,2024,-0.3881065596171684,0.19717938485436248,0.19335551047934393,1.8990929636424014,-0.12253038812737126
NAB,Ngân hàng Nam Á,HOSE,Ngân hàng,2023,,0.6746395553505993,,-0.6700761246256478,
NAB,Ngân hàng Nam Á,HOSE,Ngân hàng,2024,,0.30444527207523,,-0.6867204750344633,
