Mã,Tên công ty,Sàn,Ngành ICB - cấp 1,Năm,Liquidity_Score,Leverage_Score,Efficiency_Score,Size_Score,Profitability_Score,Composite_Score
LGC,Đầu tư Cầu đường CII,HOSE,Công nghiệp,2021,-0.3133560527215479,0.196997543157945,-0.4634525966581879,0.7310548344706504,-0.3476870399320133,-0.03928866233663072
LGC,Đầu tư Cầu đường CII,HOSE,Công nghiệp,2022,-0.5025605333697083,0.1463885933131538,-0.4421578091654725,0.7883379511474078,-0.0788899449810408,-0.017776348611131986
LGC,Đầu tư Cầu đường CII,HOSE,Công nghiệp,2023,-0.4166360620131368,0.957678548204164,-0.5688140349940758,1.0849414529665176,1.2137536311698611,0.4541847070666661
LGC,Đầu tư Cầu đường CII,HOSE,Công nghiệp,2024,-0.47565092654576,0.7646963759541893,-2.609218017032555,1.1446362184640384,0.0362336343867309,-0.2278605429546713
LGL,Long Giang Land,HOSE,Tài chính,2021,-0.5650568035632374,-0.2308240114129101,-0.3163198936777321,-1.0827767775398152,-0.5360117689377372,-0.5461978510262864
LGL,Long Giang Land,HOSE,Tài chính,2022,-0.4268894638992528,-0.1323188976424477,-0.1931148521906361,-0.9297739243044064,-0.2540345839223058,-0.3872263443918098
LGL,Long Giang Land,HOSE,Tài chính,2023,-0.211360284907909,-0.2954353336651925,-0.2987872714698038,-1.0795193701265349,-0.2753386685440178,-0.43208818574269153
LGL,Long Giang Land,HOSE,Tài chính,2024,-0.210143377453029,-0.2242207491739168,-0.169458519577652,-1.0792999571674906,-0.3913652195852778,-0.41489756459147326
LHG,KCN Long Hậu,HOSE,Tài chính,2021,-0.1580344006583232,-0.3153277700778799,-0.0048908715406479,-0.3769279352175013,0.5796569885831865,-0.055104797782233136
LHG,KCN Long Hậu,HOSE,Tài chính,2022,-0.1315812981306146,-0.2038068064369807,-0.0819944345022601,-0.4080332184561547,0.638984818115275,-0.037286187882147014
LHG,KCN Long Hậu,HOSE,Tài chính,2023,-0.1288502181764785,-0.2715733085103441,-0.2217209992081114,-0.4290645904273852,0.4150059558359076,-0.1272406320972823
LHG,KCN Long Hậu,HOSE,Tài chính,2024,-0.1041251440246801,-0.2757970040438406,-0.1091603648972623,-0.4536455453120888,0.3184095250264829,-0.12486370665027777
LIX,Bột Giặt Lix,HOSE,Hàng Tiêu dùng,2021,-0.2114778790509627,-0.3868910376481035,0.3970003375657416,-0.2475690062580882,0.8441388138958462,0.07904024570088668
LIX,Bột Giặt Lix,HOSE,Hàng Tiêu dùng,2022,0.0784061394996301,-0.4059583836196079,0.7148175239994018,-0.2960497130848039,0.7686590758042183,0.17197492851976767
LIX,Bột Giặt Lix,HOSE,Hàng Tiêu dùng,2023,0.077567515667922,-0.0240522725225418,0.6110987085370061,-0.2699761182489091,0.6489121726679011,0.20871000122027566
LIX,Bột Giặt Lix,HOSE,Hàng Tiêu dùng,2024,-0.0503774306133672,-0.1633819227356171,0.5382276575449013,-0.255253061689009,0.6140449386143122,0.13665203622424404
LM8,LILAMA 18,HOSE,Công nghiệp,2021,-0.3546969981371154,0.939324863993008,0.0060919538052627,0.050430432399645,-0.5045593266253877,0.027318185087082503
LM8,LILAMA 18,HOSE,Công nghiệp,2022,-0.4848532081841459,0.0694908496020987,-0.0636472827935247,-0.032438064765952,-0.2775425670852888,-0.15779805464536253
LM8,LILAMA 18,HOSE,Công nghiệp,2023,-0.4665697460656393,0.783776080693372,0.0683972969681842,-0.0604102952690224,-0.5150026220575588,-0.03796185714613285
LM8,LILAMA 18,HOSE,Công nghiệp,2024,-0.5653576298818248,0.808016160352347,0.1156109299449557,-0.0733200900599316,-0.2688474885070528,0.0032203763696986966
LSS,Mía đường Lam Sơn,HOSE,Hàng Tiêu dùng,2021,-0.3937031472074065,-0.3682888760390279,-0.5139454383514972,-0.03325380159135,-0.6981058364463166,-0.4014594199271196
LSS,Mía đường Lam Sơn,HOSE,Hàng Tiêu dùng,2022,-0.48729603823613,-0.2570645366992194,-0.433808528621163,-0.1786833037597184,-0.2881508574461608,-0.3290006529524784
LSS,Mía đường Lam Sơn,HOSE,Hàng Tiêu dùng,2023,-0.3911623071289094,-0.0138163514480041,-0.170115163275438,-0.0753446881695342,-0.1119605861134192,-0.15247981922706097
LSS,Mía đường Lam Sơn,HOSE,Hàng Tiêu dùng,2024,-0.3671857867429182,0.0358119991016831,-0.3116174422283242,0.0148835916353587,-0.0932829340777352,-0.14427811446238717
MCM,Giống bò sữa Mộc Châu,HOSE,Hàng Tiêu dùng,2024,0.4972313053213946,-0.2537257061361865,0.0883397684247323,-0.0110693810365655,0.2341947446638212,0.11099414624743922
MCP,In và Bao bì Mỹ Châu,HOSE,Công nghiệp,2021,-0.1928886790190117,-0.2985063314972216,0.1364194089106083,-0.84673973539966,0.0075977662139136,-0.23882351415827432
MCP,In và Bao bì Mỹ Châu,HOSE,Công nghiệp,2022,-0.3110972413427069,-0.3114567082361922,0.2307583231927623,-0.8989924911917824,-0.1707787843454022,-0.2923133803846643
MCP,In và Bao bì Mỹ Châu,HOSE,Công nghiệp,2023,-0.1863357731844342,-0.3617528359219598,0.3909516827245247,-0.8725003942242094,-0.1617670646081181,-0.23828087704283937
MCP,In và Bao bì Mỹ Châu,HOSE,Công nghiệp,2024,0.6372805282482108,-0.4988408652793039,0.2174083667769191,-0.8845888003633786,0.1648093022044411,-0.07278629368262231
MDG,Xây dựng Miền Đông,HOSE,Công nghiệp,2021,-0.2774223757448113,0.0787593126544445,-0.256436963003022,-1.0349438880125672,-0.1386990861330681,-0.3257486000478048
MDG,Xây dựng Miền Đông,HOSE,Công nghiệp,2022,-0.3601603908868979,0.0442083278489489,-0.1175584071388313,-0.9305566022721692,0.0134559006698145,-0.270122234355827
MDG,Xây dựng Miền Đông,HOSE,Công nghiệp,2023,-0.4142487332636204,0.2720568353110723,-0.1415683434142305,-1.016376151673697,-2.350559217969326,-0.7301391222019603
MDG,Xây dựng Miền Đông,HOSE,Công nghiệp,2024,-0.4934812297977808,0.1666978167662949,-0.2185998695021138,-1.0761154271277196,-0.3367244827841476,-0.39164463848909337
MHC,CTCP MHC,HOSE,Công nghiệp,2021,0.1768568060662562,-0.1150549396602322,-2.8891786113619293,-1.1914414485366316,-0.1726274609237097,-0.8382891308832493
MHC,CTCP MHC,HOSE,Công nghiệp,2023,2.464000524494148,-0.3502470258205515,-1.327748023322767,-0.9906579819496976,0.000306157980261,-0.04086926972372138
MIG,Bảo hiểm Quân đội,HOSE,Tài chính,2021,-0.6041258566230246,0.392719046904883,0.0945001647160592,0.2728807308247032,-0.1420777877988848,0.0027792596047471973
MIG,Bảo hiểm Quân đội,HOSE,Tài chính,2022,-0.4835453611796956,0.735665651463651,0.3048465805133577,0.4585885022286589,0.0994893071814562,0.22300893604148567
MIG,Bảo hiểm Quân đội,HOSE,Tài chính,2023,-0.235901932463787,0.556983831057416,0.4459114510090983,0.4953938328734233,0.2689324359140148,0.30626392367803307
MIG,Bảo hiểm Quân đội,HOSE,Tài chính,2024,-0.1955595091068892,0.7220091245255531,0.4144311320855726,0.4775297032803125,0.1216679102624553,0.30801567220940085
MSH,May Sông Hồng,HOSE,Hàng Tiêu dùng,2021,-0.1885008350075841,-0.0715106216587237,-0.0306778710615205,0.3433832998969969,1.1198564584666597,0.23451008612716567
MSH,May Sông Hồng,HOSE,Hàng Tiêu dùng,2022,-0.0313275339957638,-0.1630604176503854,0.7373130673655834,0.3133968912714302,0.381432463971775,0.24755089419252788
MSH,May Sông Hồng,HOSE,Hàng Tiêu dùng,2023,-0.0821396180974993,0.0083659700112341,0.0985036628894888,0.264888435696224,0.1844840321751925,0.09482049653492801
MSH,May Sông Hồng,HOSE,Hàng Tiêu dùng,2024,-0.1304455045583573,0.075145526680475,-0.0969740083490117,0.3774119917227909,0.4254012623222271,0.1301078535636248
MSN,Tập đoàn Masan,HOSE,Hàng Tiêu dùng,2021,-0.156570329127641,0.3891748878350848,-0.4582863124165988,2.7679056627697856,0.6379059321360705,0.6360259682393402
MSN,Tập đoàn Masan,HOSE,Hàng Tiêu dùng,2022,-0.3844574704350951,1.177362071405265,-0.6630451495137213,2.661539954236165,-0.0076275751546822,0.5567543661075863
MSN,Tập đoàn Masan,HOSE,Hàng Tiêu dùng,2023,-0.3961871973318248,0.1109416449637727,-0.6386430257534401,2.6698556498329378,-0.2315044323721863,0.30289252786785187
MSN,Tập đoàn Masan,HOSE,Hàng Tiêu dùng,2024,-0.2953883228418992,3.1224925782112347,-0.5878242593269383,2.573893482153101,-0.0449340101157728,0.9536478936159452
MWG,Thế giới di động,HOSE,Dịch vụ Tiêu dùng,2021,-0.503156311054393,-0.2024118165767356,0.2620854944617009,2.1104659528316576,0.2795746033884206,0.3893115846101301
MWG,Thế giới di động,HOSE,Dịch vụ Tiêu dùng,2022,-0.4533300736803418,0.1010073450994501,0.2175877461314245,2.001140546613715,-0.0604882486874954,0.3611834630953505
MWG,Thế giới di động,HOSE,Dịch vụ Tiêu dùng,2023,-0.4056771103835828,0.5634124803746465,0.1063652951418237,1.9070522805982848,-0.5916469797874333,0.31590119318874776
MWG,Thế giới di động,HOSE,Dịch vụ Tiêu dùng,2024,-0.3881065596171684,0.1971793848543624,0.1933555104793439,1.8990929636424012,-0.1225303881273712,0.3557981822463136
NAF,Nafoods Group,HOSE,Hàng Tiêu dùng,2021,-0.2032899403709314,-0.1265297932728273,-0.1860075662511508,-0.292291860078662,-0.1882708127684316,-0.19927799454840062
NAF,Nafoods Group,HOSE,Hàng Tiêu dùng,2022,-0.2949604767384287,0.0858413986133913,-0.4222362654881563,-0.3292877061967229,-0.0244851494422504,-0.1970256398504334
NAF,Nafoods Group,HOSE,Hàng Tiêu dùng,2023,-0.4496688475791481,0.0228268768952047,-0.611500121199047,-0.2668938242184806,0.1059293847575069,-0.23986130626879282
NAF,Nafoods Group,HOSE,Hàng Tiêu dùng,2024,-0.3119245173794264,0.0713581446236177,-0.4183042525532363,-0.3473940023598952,0.1598210418134435,-0.16928871717109933
NAV,Tấm lợp và gỗ Nam Việt,HOSE,Công nghiệp,2021,-0.2283395207249178,-0.1760873632834028,-0.3078615244393405,-1.6864278072105126,0.4969101515563198,-0.3803612128203707
NAV,Tấm lợp và gỗ Nam Việt,HOSE,Công nghiệp,2022,2.6035211936786387,-0.4296098165965344,-0.0900553959130124,-1.8124752875390675,0.7634077237614024,0.2069576834782853
NAV,Tấm lợp và gỗ Nam Việt,HOSE,Công nghiệp,2023,6.403103437054028,-0.4630679960454986,0.0969677249782059,-1.6558883538590026,0.9966542502090971,1.075553812467366
NAV,Tấm lợp và gỗ Nam Việt,HOSE,Công nghiệp,2024,5.681122063031623,-0.540417021721068,-0.1176320835604555,-1.657089054422917,0.5912999889687885,0.791456778459194
NBB,577 CORP,HOSE,Tài chính,2021,-0.7037140479493204,-0.1273352506801146,-0.2177951344568861,-0.3129237792299517,0.5506916039661116,-0.16221532167003222
NBB,577 CORP,HOSE,Tài chính,2022,-0.4237469188897748,0.2007647577046943,-0.3411470598764068,-0.223079837549804,-0.3018564242275038,-0.21781309656775902
NBB,577 CORP,HOSE,Tài chính,2023,-0.2480931304310335,0.381560331511788,-0.4227857348003921,-0.228201547770456,-0.4965669208152275,-0.20281740046106425
NBB,577 CORP,HOSE,Tài chính,2024,-0.212822066810338,0.4067681369903925,-0.3726460328985614,-0.6123203334725958,-0.1022127716330031,-0.1786466135648212
NCG,Nova Consumer,HOSE,Hàng Tiêu dùng,2021,-0.1528343176081931,-0.3428774454162885,-0.3694148849257214,0.2867834462910812,0.2910411614016088,-0.0574604080515026
NCG,Nova Consumer,HOSE,Hàng Tiêu dùng,2022,-0.3045890285857616,-0.0882296650327738,-0.2752415396807237,0.43859697732407,0.015546047439566,-0.04278344170712463
NCT,DV Hàng hóa Nội Bài,HOSE,Công nghiệp,2021,0.2388426928189649,-0.4269415771802088,0.3492366987961266,-0.4865400671783741,3.2912818803229347,0.5931759255158886
NCT,DV Hàng hóa Nội Bài,HOSE,Công nghiệp,2022,0.4734147143946334,-0.3941572473319378,0.3101904564466133,-0.6049269728779131,2.3317352078311,0.4232512316924992
NCT,DV Hàng hóa Nội Bài,HOSE,Công nghiệp,2023,0.051711784426575,-0.3652096440890543,0.4553269686565746,-0.5555399721145531,3.2728796575620795,0.5718337588883243
NCT,DV Hàng hóa Nội Bài,HOSE,Công nghiệp,2024,0.2283061758462798,-0.4290638585437656,0.4861692084662833,-0.3888330173813974,2.13750380469529,0.40681646261653803
NHA,PT Nhà và Đô thị Nam HN,HOSE,Công nghiệp,2021,-0.3925626037590017,-0.152038850972409,-0.3328197157718991,-1.0864023998724872,-0.680899333791605,-0.5289445808334804
NHA,PT Nhà và Đô thị Nam HN,HOSE,Công nghiệp,2022,-0.4841344392926319,0.0341687006102923,-0.3784189672698169,-1.1218509600886837,-0.3687038154026724,-0.4637878962887025
NHA,PT Nhà và Đô thị Nam HN,HOSE,Công nghiệp,2023,-0.4913604423889843,-0.2175101792829961,-0.451498054662491,-1.1950079002769671,-0.4591221966305633,-0.5628997546484003
NHA,PT Nhà và Đô thị Nam HN,HOSE,Công nghiệp,2024,-0.6092322855027951,-0.3306853380815337,-0.3695890366480581,-0.8496266619327264,0.1547437622720314,-0.4008779119786163
NHH,Nhựa Hà Nội,HOSE,Nguyên vật liệu,2021,-0.3175518995861109,0.3705255827711656,-0.1647689508351922,0.034975005660739,-0.4141379137069882,-0.09819163513927734
NHH,Nhựa Hà Nội,HOSE,Nguyên vật liệu,2022,-0.2202383761919014,-0.1312324281080508,-0.2500593418875283,0.0773212604248488,0.0897035995597593,-0.08690105724057448
NHH,Nhựa Hà Nội,HOSE,Nguyên vật liệu,2023,-0.4002232531150912,-0.1765343506266708,-0.0412400064663375,0.018443025647711,0.182556136447609,-0.08339968962255588
NHH,Nhựa Hà Nội,HOSE,Nguyên vật liệu,2024,-0.2044579022189125,-0.3414780877054475,-0.1118008347218694,-0.0214498372205557,-0.0251126829777118,-0.1408598689688994
NHT,Sản xuất và Thương mại Nam Hoa,HOSE,Hàng Tiêu dùng,2021,-0.4321341687525342,0.0218166357239228,-0.2425905339552837,-0.7320836627224933,0.0965682331420481,-0.2576846993128681
NHT,Sản xuất và Thương mại Nam Hoa,HOSE,Hàng Tiêu dùng,2022,-0.4512463417606447,-0.2279862578374458,0.2872008225015643,-0.8928899432968418,0.2356008304737994,-0.20986417798391374
NHT,Sản xuất và Thương mại Nam Hoa,HOSE,Hàng Tiêu dùng,2023,-0.5001254846544322,0.0053610272065795,-0.0570432613109582,-1.3259190373191592,-0.7307479142637187,-0.5216949340683377
NHT,Sản xuất và Thương mại Nam Hoa,HOSE,Hàng Tiêu dùng,2024,-0.3365666238779805,-0.1151520790418922,-0.3090781602214971,-1.2972705984250794,-0.2567732183402484,-0.46296813598133957
NKG,Thép Nam Kim,HOSE,Nguyên vật liệu,2021,-0.3375066606450805,0.2619594904063544,0.2554144537146954,1.514661275409542,1.0686550037533864,0.5526367125277796
NKG,Thép Nam Kim,HOSE,Nguyên vật liệu,2022,-0.312865388238342,-0.67120752860371,0.1800773170469859,1.4094301749022804,-0.3519166192939577,0.05070359116265133
NKG,Thép Nam Kim,HOSE,Nguyên vật liệu,2023,-0.4163718915472573,0.0583298259771712,0.1579887456950936,1.3630747675482302,-0.1873478695280051,0.19513471562904652
NKG,Thép Nam Kim,HOSE,Nguyên vật liệu,2024,-0.3953696174820835,0.0378299762116952,0.109406947946117,1.3096443313072328,-0.0706653326431579,0.1981692610679607
NLG,BĐS Nam Long,HOSE,Tài chính,2021,0.2677941231696729,-0.3884298528843703,-0.0743552129910516,0.9276680570365632,0.1441195589691361,0.17535933465999004
NLG,BĐS Nam Long,HOSE,Tài chính,2022,-0.0813785727870668,-0.1504339105204559,-0.1501443806666303,0.9064403905333804,0.147897242461969,0.1344761538042393
NLG,BĐS Nam Long,HOSE,Tài chính,2023,-0.169885269285263,-0.1922923269062605,-0.2380918591644867,0.8636462336531032,-0.0044334903270347,0.05178865759401167
NLG,BĐS Nam Long,HOSE,Tài chính,2024,-0.0743314776852982,-0.1915123462452679,0.1311980648561916,1.0229434666583264,0.2209263475579386,0.22184481102837808
NNC,Đá Núi Nhỏ,HOSE,Công nghiệp,2021,0.4381377547458436,-0.4436650330562449,0.1582323029478612,-1.1376915743749585,0.3408804644957433,-0.12882121704835106
NNC,Đá Núi Nhỏ,HOSE,Công nghiệp,2022,0.1048056759233008,-0.3915477847168164,-0.1458196522631769,-1.4311584413899323,0.2623528089701082,-0.3202734786953033
NNC,Đá Núi Nhỏ,HOSE,Công nghiệp,2023,0.1758859102855392,-0.4182175611900245,-0.0553648103940436,-1.088377607437485,0.4289311512075106,-0.19142858350570063
NNC,Đá Núi Nhỏ,HOSE,Công nghiệp,2024,0.8299343580926299,-0.5012712998305856,0.3548445904942562,-0.874780601824979,0.4167458456733539,0.04509457852093509
NO1,Tâp đoàn 911,HOSE,Công nghiệp,2021,-0.3149700004444086,-0.1341322313227934,0.2254535817826752,-0.7177692899156789,-0.2965318778922882,-0.24758996355849877
NO1,Tâp đoàn 911,HOSE,Công nghiệp,2022,-0.4394777320750103,0.5386820056489902,0.2755892138850785,-0.1060103519388972,-0.072884569141565,0.039179713275719244
NO1,Tâp đoàn 911,HOSE,Công nghiệp,2023,-0.1487887418215618,-0.3034860267887538,0.5890574327608014,-0.6863366568887063,-0.2990584256952766,-0.16972248368669943
NO1,Tâp đoàn 911,HOSE,Công nghiệp,2024,-0.2653426192470291,-0.263967537370861,0.4891486864321949,-0.5425678865310525,-0.1650859757484521,-0.14956306649303996
NSC,Tập đoàn Giống cây trồng Việt Nam,HOSE,Hàng Tiêu dùng,2021,-0.1049730988085505,-0.4298582085371363,-0.3432843071321095,-0.1703259626751527,0.6399836182567828,-0.08169159177923327
NSC,Tập đoàn Giống cây trồng Việt Nam,HOSE,Hàng Tiêu dùng,2022,0.168021256037349,-0.382415868790991,-0.1991172031482071,-0.2489601902832621,0.4112181153981798,-0.05025077815738629
NSC,Tập đoàn Giống cây trồng Việt Nam,HOSE,Hàng Tiêu dùng,2023,0.0708628809543149,-0.019881121181929,-0.1955587268586203,-0.1797241602819848,0.511859825630432,0.037511739652442554
NSC,Tập đoàn Giống cây trồng Việt Nam,HOSE,Hàng Tiêu dùng,2024,-0.121785866260346,-0.1776787268537082,-0.2115608253257694,-0.1503394970201809,0.4174037192247595,-0.04879223924704901
NT2,Điện lực Nhơn Trạch 2,HOSE,Tiện ích Cộng đồng,2021,-0.6463340738341578,-0.482662893445388,-0.1041389771594626,0.8161458579762191,-0.2438285428006308,-0.132163725852684
NT2,Điện lực Nhơn Trạch 2,HOSE,Tiện ích Cộng đồng,2022,-0.4242474223153734,-0.3196646319339466,-0.0391644570934182,0.8767765868153331,-0.0208403449649119,0.01457194610153659
NT2,Điện lực Nhơn Trạch 2,HOSE,Tiện ích Cộng đồng,2023,-0.664904866063072,-0.0035402961439727,-0.0998360351827348,0.8180790834791979,-0.3284113086853726,-0.055722684519190824
NT2,Điện lực Nhơn Trạch 2,HOSE,Tiện ích Cộng đồng,2024,-0.5506890955014254,-0.0750589553237697,-0.1431764173053447,0.8572374176777199,-0.5364413776457883,-0.08962568561972165
NTL,Đô thị Từ Liêm,HOSE,Tài chính,2021,0.3352664407435148,-0.4752542185467477,0.042141236509614,-0.6137907716709952,0.6969495808290677,-0.0029375464271092834
NTL,Đô thị Từ Liêm,HOSE,Tài chính,2022,-0.2036746375691792,-0.4062364492711118,-0.0496293118923659,-0.7440754539150252,0.425071487134646,-0.19570887310260723
NTL,Đô thị Từ Liêm,HOSE,Tài chính,2023,-0.0234783033664307,-0.4592994887508507,0.5132019361476752,-0.3524099159128913,2.021494202687379,0.3399016861609763
NTL,Đô thị Từ Liêm,HOSE,Tài chính,2024,0.2115388207454215,-0.503559875431124,1.1201909973776074,-0.2564324947753928,1.6469835083533977,0.44374419125398196
NVL,Đầu tư Địa ốc No Va (Novaland),HOSE,Tài chính,2021,0.0614901964059292,5.228637064133215,-0.3150953634167097,2.0037457088768464,-0.1506162395412971,1.3656322732915966
NVL,Đầu tư Địa ốc No Va (Novaland),HOSE,Tài chính,2022,-0.2815892972926202,0.2083109772620509,-0.3901364890934572,1.9665780156467,-0.0540502667327549,0.2898225879579837
NVL,Novaland,HOSE,Tài chính,2023,-0.2164737916003057,0.6223051456576583,-0.4661128205847969,1.6905921918152806,-0.4285855340416528,0.2403450382492367
NVL,Novaland,HOSE,Tài chính,2024,-0.1778803344695709,0.605360536550235,-0.314388486325215,1.764302630662948,-0.2970216843729431,0.31607453240909084
NVT,Ninh Vân Bay,HOSE,Tài chính,2021,-0.3144771567017358,-0.3170776851874527,-0.2617490740251362,-1.240255541380162,-1.517389139319531,-0.7301897193228035
NVT,Ninh Vân Bay,HOSE,Tài chính,2022,-0.3215752197376308,-0.1259729737918066,0.0869114303723299,-0.9365384403954446,-0.1149852186745445,-0.28243208444541934
NVT,Ninh Vân Bay,HOSE,Tài chính,2023,-0.2018995451324442,-0.2379265661810672,0.2764287023334276,-0.7940307952551332,0.0428357250315793,-0.18291849584072756
NVT,Ninh Vân Bay,HOSE,Tài chính,2024,-0.1240786732837514,-0.203115257208485,0.4028105685242618,-0.8092149069912348,0.0482785169726269,-0.1370639503973165
OGC,Tập đoàn Đại Dương,HOSE,Tài chính,2021,-0.1942394181214315,0.0224865136043904,-0.2131584194357528,-0.5491384264147339,-2.150946398296106,-0.6169992297327267
OGC,Tập đoàn Đại Dương,HOSE,Tài chính,2022,0.1709838427508617,0.0985673431234762,0.1350534500072165,-0.2787014663349454,0.0067476303980314,0.02653015998892807
OGC,Tập đoàn Đại Dương,HOSE,Tài chính,2023,-0.2147235553597387,0.1376032807333576,0.3083059848499849,-0.044527745611725,0.1043449572249314,0.05820058436736204
OGC,Tập đoàn Đại Dương,HOSE,Tài chính,2024,-0.177571131870437,0.0114903728090503,0.1211375617479274,-0.1067521785957722,0.2254621564173982,0.014753356101633341
OPC,Dược phẩm OPC,HOSE,Dược phẩm và Y tế,2021,-0.2408759495597636,-0.255659515649332,0.3291065357976344,-0.1478536946508583,0.511121052603525,0.039167685708241105
OPC,Dược phẩm OPC,HOSE,Dược phẩm và Y tế,2022,-0.0515891030487964,-0.4590608487075662,0.2493159041061963,-0.1892699819848613,0.4892624917321981,0.007731692419434088
OPC,Dược phẩm OPC,HOSE,Dược phẩm và Y tế,2023,0.112139961887117,-0.1861426102505675,0.0121343928757457,-0.4994332430306805,0.4049430761848511,-0.03127168446670684
OPC,Dược phẩm OPC,HOSE,Dược phẩm và Y tế,2024,0.1713575069911765,-0.2254469593751704,0.0702195355396629,-0.527597997480476,0.5087037480390081,-0.0005528332571597793
PAC,Pin Ắc quy Miền Nam,HOSE,Công nghiệp,2021,-0.3224216002499341,0.3207873470560143,0.6585308502002076,0.5178995049899993,0.3934327643838141,0.3136457732760202
PAC,Pin Ắc quy Miền Nam,HOSE,Công nghiệp,2022,-0.4447738941925034,0.1142473082175703,0.6258492231275101,0.4864397149085157,0.1140712575295044,0.17916672191811941
PAC,Pin Ắc quy Miền Nam,HOSE,Công nghiệp,2023,-0.4219234188962023,0.1840712222292242,0.483203103629899,0.4740855654811566,-0.0287712473349421,0.13813304502182708
PAC,Pin Ắc quy Miền Nam,HOSE,Công nghiệp,2024,-0.539779854486905,0.1103060409185183,0.7014481206945988,0.406720298424936,0.070370671313235,0.14981305537287665
PAN,Tập đoàn PAN,HOSE,Hàng Tiêu dùng,2021,-0.086187835576731,-0.1424134490408534,-0.5881049273238427,1.1592220603045127,-0.3320613924161368,0.0020908911893897765
PAN,Tập đoàn PAN,HOSE,Hàng Tiêu dùng,2022,-0.2436546532656731,0.0132228943001653,-0.3047154496552842,1.2326162079423555,0.0143502191019035,0.1423638436846934
PAN,Tập đoàn PAN,HOSE,Hàng Tiêu dùng,2023,-0.3423930902264172,0.0506153226358841,-0.400348480194428,1.3020306180377608,0.0253378989837075,0.12704845384730146
PAN,Tập đoàn PAN,HOSE,Hàng Tiêu dùng,2024,-0.2514136963863375,0.2740207825531378,-0.2650534203123503,1.360221629246114,0.102521097006494,0.2440592784214116
PC1,Tập đoàn PC1,HOSE,Công nghiệp,2021,-0.1966921912596137,0.3631505319006907,-0.1917385199257894,1.645054087997805,-0.0667536220775768,0.31060405732710317
PC1,Tập đoàn PC1,HOSE,Công nghiệp,2022,-0.1783330984705733,0.3303899360195274,-0.2701381256243128,1.5975242251082848,-0.1799538224895409,0.259897822908677
PC1,Tập đoàn PC1,HOSE,Công nghiệp,2023,-0.2281802330685512,0.4818831392711005,-0.2775744270254102,1.5391037940887562,-0.5341592191186184,0.1962146108294554
PC1,Tập đoàn PC1,HOSE,Công nghiệp,2024,-0.2758941223705799,0.1612552264366745,-0.2611999763982662,1.4942854080845411,-0.0954989011163409,0.20458952692720572
PDN,Cảng Đồng Nai,HOSE,Công nghiệp,2021,-0.0849583681794401,-0.2654131857102828,0.074962769879023,-0.1578935218383231,0.8558831723930682,0.08451617330880905
PDN,Cảng Đồng Nai,HOSE,Công nghiệp,2022,0.0846862399889462,-0.2835387378941355,0.0659604628650675,-0.1471556345181866,0.7909992896716349,0.1021903240226653
PDN,Cảng Đồng Nai,HOSE,Công nghiệp,2023,0.0125963959728999,-0.3320573247751702,0.1242282569573841,-0.0616232760861129,1.7184862257949751,0.29232605557279523
PDN,Cảng Đồng Nai,HOSE,Công nghiệp,2024,0.4986216223927819,-0.4610078262812923,0.0777817379971518,-0.0170790144394896,1.110939344688067,0.24185117287144378
PDR,BĐS Phát Đạt,HOSE,Tài chính,2021,-0.5545392192278507,-0.0928848890561757,-0.155189503925143,0.774276158597161,0.6944609199533995,0.13322469326827824
PDR,BĐS Phát Đạt,HOSE,Tài chính,2022,-0.4411465949103408,0.0399726712917869,-0.3058315733891137,0.5528797237494362,0.6138161955317963,0.09193808445471299
PDR,BĐS Phát Đạt,HOSE,Tài chính,2023,-0.2248032208773243,-0.1443605409862157,-0.4044305380955427,0.3404883670728629,0.2144714435376784,-0.04372689786970828
PDR,BĐS Phát Đạt,HOSE,Tài chính,2024,-0.1461676657681412,0.2048263735229996,-0.2336171608910071,0.6247091305986339,0.0581164422133318,0.1015734239351634
PET,Dịch vụ Tổng hợp Dầu khí,HOSE,Dịch vụ Tiêu dùng,2021,-0.3976351611233158,-0.1264404859768512,0.2602482366625743,1.077991809995564,0.1419129702906692,0.1912154739697281
PET,Dịch vụ Tổng hợp Dầu khí,HOSE,Dịch vụ Tiêu dùng,2022,-0.5010409211833656,2.8621791843965587,0.1780222378122722,1.008944812144935,-0.3668585518950938,0.6362493522550612
PET,Dịch vụ Tổng hợp Dầu khí,HOSE,Dịch vụ Tiêu dùng,2023,-0.4521987654306361,-0.3638384012111256,0.3710522789201039,0.9537215140107608,-0.398010420333813,0.02214524119105802
PET,Dịch vụ Tổng hợp Dầu khí,HOSE,Dịch vụ Tiêu dùng,2024,-0.3950016951151068,1.7025601312113068,0.422456944121492,0.9345376894897658,-0.3293190668508037,0.46704680057133086
PGC,Gas Petrolimex,HOSE,Tiện ích Cộng đồng,2021,-0.5642960636741274,0.1819459973309024,0.2346382723984686,0.2794896845376866,-0.3897530484110104,-0.05159503156361604
PGC,Gas Petrolimex,HOSE,Tiện ích Cộng đồng,2022,-0.6123964037386539,0.4848439708646856,0.2305222373273454,0.2645925214729987,-0.4800364576417458,-0.022494826343073992
PGC,Gas Petrolimex,HOSE,Tiện ích Cộng đồng,2023,-0.623867160386733,0.8530642488704266,0.1895655206094972,0.2284653872211237,-0.4502525093052008,0.039395097401822766
